date,t,cp_location,cp_location_norm,cp_score
2013-02-05,3293,3277.678951060591,0.7295737590194827,0.9709056091912451
2013-02-06,3294,3276.3133700883927,0.8422204719812986,0.9904854366481557
2013-02-07,3295,3277.7606403752648,0.8209218868921544,0.9448410829587413
2013-02-08,3296,3286.9539443417007,0.4307645551571113,0.9072212317551803
2013-02-11,3297,3286.880121249492,0.48189898811943704,0.957129010870804
2013-02-12,3298,3286.9046172648004,0.5283515588190268,0.9562288220498623
2013-02-13,3299,3286.8739932676776,0.5774288920153507,0.9813955923537753
2013-02-14,3300,3286.7931137483324,0.628899345317504,0.9935409886832643
2013-02-15,3301,3286.717511163672,0.680118516015617,0.9971795355647821
2013-02-19,3302,3286.826605957111,0.7225425734709028,0.9972193644518548
2013-02-20,3303,3286.73611738426,0.7744706007495206,0.9982733524659985
2013-02-21,3304,3283.000005368754,0.9999997443450455,0.9990733808009503
2013-02-22,3305,3284.0000160532086,0.9999992355614961,0.9995710968259527
2013-02-25,3306,3285.0,1.0,0.9997196444705744
2013-02-26,3307,3298.711355182978,0.39469737223914436,0.7041849636230723
2013-02-27,3308,3298.9955137330035,0.42878506033316843,0.7251918232489529
2013-02-28,3309,3298.974404646681,0.4774093025390097,0.7874945312863562
2013-03-01,3310,3298.9914159149876,0.5242182897624973,0.7616034880664863
2013-03-04,3311,3298.9914912706195,0.5718337490181208,0.7791001647173429
2013-03-05,3312,3296.019612153521,0.7609708498323362,0.6521107728323019
2013-03-06,3313,3298.6351716475297,0.6840394453557305,0.8000286852896836
2013-03-07,3314,3293.002054237901,0.9999021791475657,0.7552813703452503
2013-03-08,3315,3309.017884255598,0.2848626544953385,0.6590708884832064
2013-03-11,3316,3309.0071245808776,0.332994067577255,0.6342939683002174
2013-03-12,3317,3309.0133634969643,0.3803160239540808,0.7158302901003342
2013-03-13,3318,3309.347549947847,0.41202143105491423,0.6748949207938384
2013-03-14,3319,3301.0615917381456,0.8542099172311628,0.668830073714471
2013-03-15,3320,3300.773788338214,0.9155338886564659,0.9944758732991552
2013-03-18,3321,3300.860277306035,0.9590344139983245,0.9928128767709927
2013-03-19,3322,3318.9941192778247,0.14313717724644448,0.7805590667026372
2013-03-20,3323,3314.900425410857,0.3856940280544179,0.5930679955742475
2013-03-21,3324,3312.9840723805705,0.5245679818775941,0.5651284417190325
2013-03-22,3325,3312.983615489567,0.5722087862110952,0.5543417345919954
2013-03-25,3326,3312.9662104856343,0.6206566435412242,0.6182820872752873
2013-03-26,3327,3313.1116802430674,0.6613485598539315,0.7296893542384291
2013-03-27,3328,3317.958777168709,0.4781534681567228,0.8890032714778904
2013-03-28,3329,3317.952223035867,0.5260846173396636,0.951052706986365
2013-04-01,3330,3324.532820805128,0.26034186642248514,0.9333437456417877
2013-04-02,3331,3321.949775499408,0.43096307145675555,0.8119233977051785
2013-04-03,3332,3321.933303587508,0.47936649583295676,0.8880698232812455
2013-04-04,3333,3321.9589883202075,0.5257624609425009,0.819242247526624
2013-04-05,3334,3321.944601663003,0.5740665874760409,0.7523197969472736
2013-04-08,3335,3321.937606908275,0.6220187186535701,0.7245801569822967
2013-04-09,3336,3326.3688904751825,0.4586242630865464,0.6644131919172842
2013-04-10,3337,3321.9280815715724,0.7177104013536942,0.733154630975237
2013-04-11,3338,3325.9690436632786,0.5729026827010179,0.6620902591910811
