date,t,cp_location,cp_location_norm,cp_score
2011-03-30,2828,2815.996828980702,0.5715795723475215,0.5970471995452983
2011-03-31,2829,2815.9988698542975,0.6191014355096437,0.6198897643380163
2011-04-01,2830,2815.9943807298964,0.6669342509573133,0.6910448903432365
2011-04-04,2831,2815.9996490178373,0.714302427722032,0.6107682132862782
2011-04-05,2832,2828.0416043444225,0.18849503121797775,0.922889681279335
2011-04-06,2833,2828.0209512424262,0.23709755988446496,0.9139033507481433
2011-04-07,2834,2828.0050010090963,0.2854761424239855,0.9459995285130153
2011-04-08,2835,2827.959327557385,0.33527011631498943,0.9623653094517509
2011-04-11,2836,2828.1203619212424,0.3752208608932181,0.8667390051365887
2011-04-12,2837,2826.484116527667,0.5007563558253769,0.9405800422843557
2011-04-13,2838,2826.1448391076656,0.5645314710635441,0.8067712004767098
2011-04-14,2839,2832.014415454285,0.33264688312928703,0.8753710648723914
2011-04-15,2840,2828.265094071029,0.5588050442367083,0.8937479389618765
2011-04-18,2841,2826.867831446578,0.6729604073058172,0.9162005344808896
2011-04-19,2842,2824.776962269357,0.820144653840132,0.9545390180576475
2011-04-20,2843,2835.5646564505614,0.3540639785446945,0.9341187604126795
2011-04-21,2844,2835.1358950821304,0.42210023418426446,0.9097852523753532
2011-04-25,2845,2835.360355784428,0.45903067693199684,0.9445179472042133
2011-04-26,2846,2835.1607417453497,0.5161551549833477,0.8911599785708734
2011-04-27,2847,2835.235744835564,0.5602026268778943,0.8668550919491023
2011-04-28,2848,2842.049440037772,0.2833599982013333,0.8230954539344052
2011-04-29,2849,2842.0548059905045,0.33072352426168955,0.8719355341079734
2011-05-02,2850,2842.0510580957866,0.37852104305777956,0.8815870735580095
2011-05-03,2851,2842.040222060921,0.42665609233708457,0.8403285149361683
2011-05-04,2852,2842.0406633091106,0.4742541281375885,0.8246107304281258
2011-05-05,2853,2842.0479743727374,0.521525029869649,0.8754220255682766
2011-05-06,2854,2847.3805404185155,0.31521236102307304,0.675815573474911
2011-05-09,2855,2852.490355459626,0.11950688287496243,0.9399622575255372
2011-05-10,2856,2848.0818710529543,0.37705375938312935,0.8238392492654201
2011-05-11,2857,2852.118245877859,0.2324644820067165,0.8571781753933576
2011-05-12,2858,2851.6571519389418,0.3020403838599166,0.8050611963877907
2011-05-13,2859,2848.023085651165,0.5227102070873896,0.8167147402351349
2011-05-16,2860,2847.783977070776,0.5817153775820944,0.7525990039157011
2011-05-17,2861,2847.5719681037795,0.6394300902962164,0.7110222916828399
2011-05-18,2862,2847.588363548678,0.6862684024439053,0.707365521403261
2011-05-19,2863,2847.23320486342,0.7507997684085803,0.6753322971842529
2011-05-20,2864,2846.526028665932,0.8320938730508671,0.6755750030777258
2011-05-23,2865,2851.2247286409197,0.655965302813348,0.7822164112375819
2011-05-24,2866,2858.614589167838,0.35168623010295486,0.680405155465937
2011-05-25,2867,2857.9128312506955,0.43272232139545286,0.719666523961401
2011-05-26,2868,2857.9104631451182,0.480454135946751,0.7820771582906266
2011-05-27,2869,2857.9039135057715,0.5283850711537396,0.8391397557659053
2011-05-31,2870,2857.92949181478,0.574786104058105,0.8818949943981051
2011-06-01,2871,2857.8920335022513,0.6241888808451785,0.7901183393643476
2011-06-02,2872,2857.9116518933038,0.6708737193664872,0.8560986704342034
2011-06-03,2873,2857.9409270607866,0.7170987113911126,0.892964934588234
2011-06-06,2874,2857.934252574602,0.7650355916856219,0.9002652831349682
2011-06-07,2875,2857.9519651292735,0.8118111843203094,0.839982040022567
2011-06-08,2876,2857.344533289134,0.8883555576602963,0.9088911525562848
2011-06-09,2877,2868.982578188223,0.3817819910369898,0.604873399183169
2011-06-10,2878,2875.046733466898,0.1406317396715297,0.6432323285034349
2011-06-13,2879,2868.958921454866,0.47814659738733534,0.6960299610444198
2011-06-14,2880,2869.2106169000367,0.5137801476172994,0.6288556549709434
2011-06-15,2881,2879.390112100188,0.07666132856246848,0.8477801760093088
2011-06-16,2882,2879.0106247149315,0.1423512040508805,0.7726885389873143
2011-06-17,2883,2879.0399794339137,0.1885724079088721,0.7081199669129058
2011-06-20,2884,2879.005276277155,0.2378439868021338,0.7197483352028382
2011-06-21,2885,2879.009314885623,0.2852707197322334,0.6875577052280732
2011-06-22,2886,2876.754696456528,0.4402525496891377,0.646257595900923
2011-06-23,2887,2879.0025285477495,0.3808319739166888,0.6407588311580803
2011-06-24,2888,2879.0214820266056,0.42754847492354503,0.8339243899570177
2011-06-27,2889,2879.010539294654,0.47568860501648186,0.8320222602849587
2011-06-28,2890,2879.0230292847045,0.522712891204546,0.9082022062692381
2011-06-29,2891,2887.025125606279,0.18927973303434123,0.7550201326935677
2011-06-30,2892,2887.01117124149,0.23756327421475967,0.7245205880926897
2011-07-01,2893,2885.50417435527,0.356944078320469,0.9141517395257548
2011-07-05,2894,2885.1304902921247,0.42235760513691883,0.9148692229514604
2011-07-06,2895,2885.7831622463027,0.4388970358903472,0.9084067654208929
2011-07-07,2896,2886.9617288229424,0.4303938655741712,0.8703455161764824
2011-07-08,2897,2886.961063102396,0.4780446141716138,0.8180467638594754
2011-07-11,2898,2885.017063327936,0.6182350796221033,0.8152051552862165
2011-07-12,2899,2884.500708414078,0.6904424564724779,0.7967752641561313
2011-07-13,2900,2890.998446369435,0.4286454109792863,0.6411094492425787
2011-07-14,2901,2890.9972331662293,0.47632223017955677,0.6271133468714758
2011-07-15,2902,2890.9938424777733,0.5241027391536504,0.5986602545360784
2011-07-18,2903,2890.980024415779,0.5723797897248049,0.6385196285340131
2011-07-19,2904,2898.6583534197216,0.25436412287039967,0.9434898617407597
2011-07-20,2905,2898.632818137773,0.30319913629652245,0.9677080907972144
2011-07-21,2906,2898.619342777103,0.35145986775699256,0.9041122398063314
2011-07-22,2907,2898.3250837489927,0.41309125004796615,0.9497562413677112
2011-07-25,2908,2898.178617423458,0.4676848845972364,0.9673672261687961
2011-07-26,2909,2898.075972601548,0.5201917808786631,0.9799178431043971
2011-07-27,2910,2897.6309772318828,0.5890010841960593,0.8958483774363174
2011-07-28,2911,2895.5328361901675,0.7365316099920252,0.959643591434066
2011-07-29,2912,2898.2378681871123,0.6553396101375083,0.9338955264329226
2011-08-01,2913,2895.5035306957825,0.833165204962738,0.9840181277246794
2011-08-02,2914,2895.4124477645923,0.8851215350194123,0.9594325607482055
2011-08-03,2915,2905.164742963487,0.4683455731672958,0.8606592170901995
2011-08-04,2916,2915.995539223689,0.00021241791957782836,0.9845662711029121
2011-08-05,2917,2913.949606326657,0.14525684158776303,0.9998320491820477
2011-08-08,2918,2914.6850456167717,0.15785497062991757,0.9997960350561571
2011-08-09,2919,2914.315994131575,0.22304789849643689,0.9999947090426697
2011-08-10,2920,2913.9950601051028,0.2859495188046302,0.9999830647333028
2011-08-11,2921,2913.9244029671236,0.3369331920417348,0.9999848315386133
2011-08-12,2922,2913.8947865073633,0.38596254726841533,0.9999545871388099
2011-08-15,2923,2913.8619677736638,0.43514439173029695,0.9999087494256099
2011-08-16,2924,2910.0622783911963,0.663701028990653,0.9975183189826027
2011-08-17,2925,2913.8327028799085,0.5317760533376886,0.9992192583104881
