date,t,cp_location,cp_location_norm,cp_score
2000-02-01,21,NA,NA,NA
2000-02-02,22,12.758686098958329,0.4400625667162701,0.8992878968819855
2000-02-03,23,12.678363679094666,0.49150649147168257,0.9301644587911692
2000-02-04,24,12.770149734689557,0.5347547745385925,0.9274083558121989
2000-02-07,25,12.639508175899364,0.588594848766697,0.96072257536125
2000-02-08,26,12.674547813283654,0.6345453422245879,0.9520112673609299
2000-02-09,27,16.99414395463416,0.47646933549361137,0.9277929411780604
2000-02-10,28,16.99030369814414,0.5242712524693267,0.8994285181977896
2000-02-11,29,16.95979694898805,0.5733430024291405,0.917263584279209
2000-02-14,30,12.353879563828011,0.8402914493415233,0.9785105952160105
2000-02-15,31,10.000002136801408,0.9999998982475521,0.9030251963418143
2000-02-16,32,11.000017487102625,0.9999991672808274,0.908598434286675
2000-02-17,33,19.222868102413766,0.6560538998850587,0.635124740824559
2000-02-18,34,24.257217044723994,0.4639420454893336,0.655041214846187
2000-02-22,35,31.336351727526715,0.1744594415463469,0.7797880184992556
2000-02-23,36,31.012771375870454,0.2374870773395022,0.7426023052769487
2000-02-24,37,31.01710281275812,0.2848998660591371,0.7145765946275342
2000-02-25,38,24.75195781606412,0.6308591516159943,0.713879535662546
2000-02-28,39,31.02078647026427,0.3799625490350348,0.8029708597775702
2000-02-29,40,31.017980918533873,0.42771519435552985,0.7883406181424816
2000-03-01,41,31.00887352646828,0.4757679273110342,0.8386395474731128
2000-03-02,42,25.705842208995517,0.7759122757621183,0.84793201282966
2000-03-03,43,25.659054564392967,0.8257593064574777,0.821523001466204
2000-03-06,44,25.59153313849453,0.876593660071689,0.9954287232029949
2000-03-07,45,25.56953227868564,0.9252603676816362,0.9905944701758737
2000-03-08,46,38.00089081498621,0.380909961191133,0.7122227575811202
2000-03-09,47,38.30977767931226,0.4138201105089399,0.7090921188786936
2000-03-10,48,31.260515265642074,0.7971183206837108,0.7299487711824044
2000-03-13,49,31.006504006953957,0.8568331425260021,0.6904118623026569
2000-03-14,50,38.00337505383775,0.5712678545791547,0.636001451324343
2000-03-15,51,50.99999999630924,1.7575037721447492e-10,0.9495654993201005
2000-03-16,52,51.9999504597905,2.3590575953643826e-06,0.9249971126569241
2000-03-17,53,45.00007873721867,0.3809486315610156,0.8431525770095931
2000-03-20,54,44.955352260983325,0.43069751138174645,0.8189354784351361
2000-03-21,55,44.87743027383002,0.48202712981761797,0.7654718846537886
2000-03-22,56,44.01621824846032,0.5706562738828419,0.7708910471369979
2000-03-23,57,50.29808975093366,0.3191385832888732,0.6780201501369756
2000-03-24,58,50.917864825306204,0.33724453212827604,0.7342531862823614
2000-03-27,59,50.29984278395547,0.41429320076402526,0.5774865063553973
2000-03-28,60,50.29984306502152,0.46191223499897527,0.5354425043360875
2000-03-29,61,50.30503433572796,0.5092840792510496,0.5506057749530373
2000-03-30,62,52.80131396533645,0.438032668317312,0.971734702690086
2000-03-31,63,54.85112575906818,0.38804163052056273,0.9419949209410533
2000-04-03,64,56.63492320774177,0.3507179424884871,0.9670001318395558
2000-04-04,65,52.94665229373101,0.5739689383937613,0.9450736787367364
2000-04-05,66,52.89610096783217,0.6239951920079919,0.9663760267095135
2000-04-06,67,52.960797227515684,0.668533465356396,0.9599573697210813
2000-04-07,68,55.79748081623752,0.5810723420839278,0.9450198047932156
2000-04-10,69,55.3882179994401,0.6481800952647571,0.9504413187632863
2000-04-11,70,54.67149729739646,0.7299287001239779,0.9663618043567757
2000-04-12,71,53.57775027466821,0.8296309393015138,0.9834077768094123
2000-04-13,72,52.0151577432956,0.9516591550811617,0.9912214371382143
2000-04-14,73,58.59279733682597,0.686057269674954,0.8374130131778045
2000-04-17,74,59.97316834452396,0.667944364546478,0.8516946797987964
2000-04-18,75,65.85031723987622,0.4356991790535134,0.7305502253175896
2000-04-19,76,64.84906578944657,0.5309968671692109,0.7536667923644159
2000-04-20,77,68.8973215923059,0.38584182893781427,0.6325856602525848
2000-04-24,78,68.74796914627719,0.4405728977963245,0.6496671035141208
2000-04-25,79,68.66603535445869,0.4920935545495864,0.6574327071418538
2000-04-26,80,68.49295866448344,0.5479543493103124,0.7016342844038268
2000-04-27,81,68.34303436645654,0.6027126492163555,0.7275124588034951
2000-04-28,82,68.1203165284106,0.6609373081709239,0.7758269917459782
2000-05-01,83,68.06500814240975,0.7111900884566784,0.8085684889686171
2000-05-02,84,82.24866373435154,0.08339696503087912,0.9800083089991116
2000-05-03,85,75.97439594877862,0.42979066910577995,0.9614700717357011
2000-05-04,86,78.53104964113908,0.35566430280290107,0.8794868605020102
2000-05-05,87,78.47620804189734,0.40589485514774587,0.9078684364579213
2000-05-08,88,78.06903749218006,0.47290297656285435,0.8677117417432345
2000-05-09,89,78.42811125517338,0.5034232735631725,0.8119207773563067
2000-05-10,90,78.11243830809107,0.5660743662813775,0.8645443315576996
2000-05-11,91,75.9890935413579,0.7148050694591475,0.9108767229431401
2000-05-12,92,75.99066719037177,0.7623491814108683,0.9622169116474951
2000-05-15,93,83.0384785406995,0.4743581647285952,0.7582062922267248
2000-05-16,94,75.98177722491697,0.8580106083372873,0.8754194814576564
2000-05-17,95,83.77122069607765,0.5347037763772549,0.6720819681885427
2000-05-18,96,83.55205176649619,0.5927594396906576,0.6061004974866566
2000-05-19,97,84.22206122492777,0.6084732750034395,0.7293857508099815
2000-05-22,98,82.67826203506179,0.7296065697589623,0.863664674482271
2000-05-23,99,89.98264360849079,0.4293979234052005,0.6597001763332062
2000-05-24,100,89.97474458842146,0.4773931148370734,0.6625522284560158
