date,t,cp_location,cp_location_norm,cp_score
2016-06-08,4134,4123.476480923122,0.501119956041813,0.92078383084102
2016-06-09,4135,4123.041883322007,0.5694341275234581,0.9641193697818834
2016-06-10,4136,4122.999483477901,0.6190722153380539,0.8101781136612531
2016-06-13,4137,4119.977449368041,0.8105976491409214,0.7899821637170231
2016-06-14,4138,4122.998164245312,0.7143731311756104,0.6998031041080714
2016-06-15,4139,4119.950771457856,0.9071061210544853,0.8517660726069015
2016-06-16,4140,4119.0,1.0,0.9316262586224191
2016-06-17,4141,4136.3113027313,0.2232712985095142,0.9665529036358407
2016-06-20,4142,4136.050162305089,0.2833256045195889,0.9186676046984009
2016-06-21,4143,4136.269566200115,0.3204968476135643,0.9006086697950831
2016-06-22,4144,4136.264442863745,0.368359863631191,0.9488782807325242
2016-06-23,4145,4136.219268841984,0.41813005514363577,0.9273806108586267
2016-06-24,4146,4145.999992684518,3.4835630642538447e-07,0.9687947253018225
2016-06-27,4147,4136.064548215063,0.5207357992827123,0.9296396010750814
2016-06-28,4148,4145.328919700186,0.1271942999911473,0.9358523271962065
2016-06-29,4149,4145.310381948171,0.17569609770613343,0.896090179101714
2016-06-30,4150,4145.400548844986,0.21902148357211054,0.9703418046409785
2016-07-01,4151,4145.02974006273,0.2842980922509707,0.9233240827828372
2016-07-05,4152,4145.283691141935,0.3198242313364106,0.8680350080173387
2016-07-06,4153,4145.252590646228,0.36892425494152986,0.8240838307117537
2016-07-07,4154,4145.009419598519,0.4281228762609836,0.7950180331563306
2016-07-08,4155,4145.003955613716,0.47600211363255984,0.7315693172169265
2016-07-11,4156,4145.013927671276,0.523146301367801,0.6772973277544199
2016-07-12,4157,4151.96961613819,0.23954208865762622,0.9203819001737541
2016-07-13,4158,4152.145573589065,0.2787822100445261,0.9552934098684706
2016-07-14,4159,4152.019638910153,0.33239814713557453,0.9750227343425621
2016-07-15,4160,4152.083220506905,0.3769894996712104,0.9902630760649753
2016-07-18,4161,4153.9401377496215,0.3361839166846905,0.9991752294953804
2016-07-19,4162,4154.468653082439,0.3586355675028937,0.9999653922565505
2016-07-20,4163,4153.758895253052,0.44005260699751014,0.9997764906638741
2016-07-21,4164,4153.338095614596,0.507709732638302,0.9999546980533043
2016-07-22,4165,4152.370020469111,0.6014275967089859,0.9994986518900634
2016-07-25,4166,4151.372158168274,0.6965638967488607,0.9993914370965266
2016-07-26,4167,4151.610012404621,0.7328565521609216,0.9931227010309891
2016-07-27,4168,4167.0004801426385,0.047596183683881896,0.9986231124797722
2016-07-28,4169,4167.112429581912,0.08988430562324841,0.9978620000756471
2016-07-29,4170,4166.997638310679,0.1429696042533968,0.9918879603257125
2016-08-01,4171,4166.994389021314,0.19074337993740864,0.9802707917264347
2016-08-02,4172,4164.6791400197935,0.3486123800098323,0.9988966150723164
2016-08-03,4173,4164.644878377094,0.3978629344241026,0.9986115218055722
2016-08-04,4174,4164.5550078669485,0.44976153014531084,0.9994901557745998
2016-08-05,4175,4164.4899680938815,0.5004777098151646,0.9984217201774561
2016-08-08,4176,4164.476093178794,0.5487574676764693,0.9998027923364944
2016-08-09,4177,4164.240034444134,0.6076174074221941,0.9997302452713862
2016-08-10,4178,4164.282305948941,0.6532235262409033,0.9997145884470782
2016-08-11,4179,4170.676989140503,0.3963338504522437,0.998984878020456
2016-08-12,4180,4170.784749372802,0.438821458437988,0.999396997820313
2016-08-15,4181,4171.951597614405,0.43087630407596106,0.9999377229452132
2016-08-16,4182,4169.5551103965,0.5926137906428612,0.9970421216406907
2016-08-17,4183,4169.00161993864,0.666589526731427,0.9961109275524247
2016-08-18,4184,4168.986609515419,0.7149233564086033,0.9987008485252588
2016-08-19,4185,4168.977479410997,0.7629771709048977,0.9995281747934258
2016-08-22,4186,4168.968270489874,0.811034738577421,0.9998398881860046
2016-08-23,4187,4168.958926013285,0.8590987612721316,0.9998427834385795
2016-08-24,4188,4168.960111683611,0.9066613483994713,0.9999781692371122
2016-08-25,4189,4168.804834915568,0.9616745278301009,0.9999954389023447
2016-08-26,4190,4177.661652774506,0.5875403440711254,0.881644159418435
2016-08-29,4191,4177.8217564346905,0.627535407871879,0.9583432933343927
2016-08-30,4192,4177.942713912163,0.669394575611304,0.9287618153161556
2016-08-31,4193,4189.059263044426,0.18765414074161008,0.7038999390724358
2016-09-01,4194,4189.0354422531755,0.2364075117535495,0.61938764414238
2016-09-02,4195,4189.087417190281,0.28155156236759166,0.6632250145247203
2016-09-06,4196,4189.0061853283505,0.3330387938880709,0.6154214092477108
2016-09-07,4197,4188.9603132782,0.3828422248476012,0.5707295186060422
2016-09-08,4198,4187.623758166109,0.49410675399481296,0.614204855491168
2016-09-09,4199,4198.999999991249,4.1672181049805313e-10,0.9998159633431422
2016-09-12,4200,4198.38433290553,0.0769365283081026,0.9999792308001336
2016-09-13,4201,4198.469741946757,0.1204884787258769,0.9999718251241972
2016-09-14,4202,4198.3724097965205,0.17274239064188027,0.9999253014085817
2016-09-15,4203,4198.01941683653,0.2371706268319204,0.99988754626991
2016-09-16,4204,4198.056085448644,0.28304355006457627,0.9998604362018921
2016-09-19,4205,4196.1215858582245,0.42278162579883166,0.9984811268303336
2016-09-20,4206,4198.366467610715,0.36350154234692345,0.9994272317654551
2016-09-21,4207,4198.322305805565,0.41322353306835186,0.9987838605740073
2016-09-22,4208,4198.028658661707,0.47482577801396736,0.9982236368458157
2016-09-23,4209,4198.00947479219,0.5233583432290332,0.9954455084929129
2016-09-26,4210,4198.078456238962,0.5676925600494412,0.989221115102731
2016-09-27,4211,4201.986432408267,0.42921750436822287,0.7599765657303785
2016-09-28,4212,4201.994247980888,0.4764643818624834,0.7825363387810014
2016-09-29,4213,4201.97539522548,0.5249811797390672,0.8410630123312315
2016-09-30,4214,4201.998309665903,0.5715090635284079,0.8817153443455759
2016-10-03,4215,4201.9812641880735,0.6199398005679281,0.9149537741500847
2016-10-04,4216,4201.979159662314,0.6676590636993535,0.9525361455371091
2016-10-05,4217,4201.640937650037,0.7313839214268141,0.9687572230532178
2016-10-06,4218,4201.536910288799,0.7839566529143364,0.9847686288054317
2016-10-07,4219,4201.208782348878,0.8472008405296081,0.9945452407706133
2016-10-10,4220,4201.123358616994,0.8988876849050593,0.9983173381569606
2016-10-11,4221,4214.819054533917,0.2943307364801599,0.9985660573299348
2016-10-12,4222,4214.96434571686,0.3350311563399806,0.9813232208163629
2016-10-13,4223,4215.757661347665,0.34487326915881394,0.9775089708393554
2016-10-14,4224,4215.702759936003,0.39510666971416086,0.9901466841999356
2016-10-17,4225,4215.524139660939,0.4512314447171905,0.9961159424715058
2016-10-18,4226,4215.67131098931,0.4918423338423877,0.9691814856022345
2016-10-19,4227,4215.442255984732,0.5503687626318251,0.9856045576916771
2016-10-20,4228,4215.061404338982,0.6161236029056021,0.9916690823711046
2016-10-21,4229,4214.592100517819,0.6860904515324364,0.9935117589896878
2016-10-24,4230,4213.060575717688,0.8066392515386595,0.9619739599708812
2016-10-25,4231,4210.000012557629,0.9999994020176711,0.9868262962918669
2016-10-26,4232,4211.000027519367,0.9999986895539527,0.9320974738412084
2016-10-27,4233,4223.953595702946,0.43078115700258685,0.7296624009066515
2016-10-28,4234,4225.0136753315355,0.4279202223078322,0.7133548744149043
2016-10-31,4235,4225.107950274402,0.47104998693322114,0.6816171763615906
2016-11-01,4236,4218.903428971135,0.8141224299459369,0.918188185107158
2016-11-02,4237,4225.077173717849,0.5677536324833671,0.8699804307429571
2016-11-03,4238,4228.916881972268,0.43252942989199383,0.6514710474270913
2016-11-04,4239,4228.995594259298,0.47640027336676993,0.7172806016896407
2016-11-07,4240,4240.0,0.0,0.9615404028402992
2016-11-08,4241,4238.69107304498,0.10994890262000331,0.9758017368729193
2016-11-09,4242,4238.988972439383,0.14338226479126856,0.9921677403164308
