Date,Settle
2011-12-16,9.5
2011-12-19,9.050000190734863
2011-12-20,9.239999771118164
2011-12-21,9.470000267028809
2011-12-22,9.470000267028809
2011-12-23,9.390000343322754
2011-12-27,9.75
2011-12-28,9.5
2011-12-29,9.369999885559082
2011-12-30,9.40999984741211
2012-01-03,9.449999809265137
2012-01-04,9.1899995803833
2012-01-05,8.90999984741211
2012-01-06,8.8100004196167
2012-01-09,8.0
2012-01-10,8.529999732971191
2012-01-11,8.329999923706055
2012-01-12,8.449999809265137
2012-01-13,8.869999885559082
2012-01-17,9.220000267028809
2012-01-18,8.649999618530273
2012-01-19,8.529999732971191
2012-01-20,9.09000015258789
2012-01-23,9.119999885559082
2012-01-24,9.710000038146973
2012-01-25,9.529999732971191
2012-01-26,9.520000457763672
2012-01-27,10.050000190734863
2012-01-30,10.390000343322754
2012-01-31,10.489999771118164
2012-02-01,10.600000381469727
2012-02-02,12.390000343322754
2012-02-03,13.390000343322754
2012-02-06,12.770000457763672
2012-02-07,13.3100004196167
2012-02-08,13.6899995803833
2012-02-09,13.25
2012-02-10,13.329999923706055
2012-02-13,13.420000076293945
2012-02-14,14.350000381469727
2012-02-15,11.800000190734863
2012-02-16,12.0600004196167
2012-02-17,12.930000305175781
2012-02-21,13.029999732971191
2012-02-22,12.65999984741211
2012-02-23,12.8100004196167
2012-02-24,12.930000305175781
2012-02-27,13.239999771118164
2012-02-28,13.300000190734863
2012-02-29,13.170000076293945
2012-03-01,14.479999542236328
2012-03-02,14.6899995803833
2012-03-05,13.970000267028809
2012-03-06,14.0600004196167
2012-03-07,13.770000457763672
2012-03-08,13.670000076293945
2012-03-09,13.890000343322754
2012-03-12,13.760000228881836
2012-03-13,13.380000114440918
2012-03-14,13.350000381469727
2012-03-15,13.0600004196167
2012-03-16,13.029999732971191
2012-03-19,13.239999771118164
2012-03-20,13.390000343322754
2012-03-21,13.720000267028809
2012-03-22,13.760000228881836
2012-03-23,13.399999618530273
2012-03-26,13.079999923706055
2012-03-27,13.010000228881836
2012-03-28,12.239999771118164
2012-03-29,12.84000015258789
2012-03-30,13.149999618530273
2012-04-02,12.880000114440918
2012-04-03,12.289999961853027
2012-04-04,12.220000267028809
2012-04-05,11.90999984741211
2012-04-09,12.0
2012-04-10,11.510000228881836
2012-04-11,11.520000457763672
2012-04-12,12.130000114440918
2012-04-13,11.850000381469727
2012-04-16,10.949999809265137
2012-04-17,10.3100004196167
2012-04-18,10.039999961853027
2012-04-19,9.579999923706055
2012-04-20,9.220000267028809
2012-04-23,9.0
2012-04-24,8.600000381469727
2012-04-25,9.109999656677246
2012-04-26,9.420000076293945
2012-04-27,8.520000457763672
2012-04-30,8.34000015258789
2012-05-01,8.460000038146973
2012-05-02,8.960000038146973
2012-05-03,8.649999618530273
2012-05-04,8.329999923706055
2012-05-07,8.34000015258789
2012-05-08,7.929999828338623
2012-05-09,8.0
2012-05-10,7.820000171661377
2012-05-11,7.480000019073486
2012-05-14,7.949999809265137
2012-05-15,8.5600004196167
2012-05-16,8.220000267028809
2012-05-17,8.270000457763672
2012-05-18,7.159999847412109
2012-05-21,7.090000152587891
2012-05-22,6.800000190734863
2012-05-23,7.070000171661377
2012-05-24,6.800000190734863
2012-05-25,6.610000133514404
2012-05-29,6.090000152587891
2012-05-30,5.869999885559082
2012-05-31,6.260000228881836
2012-06-01,6.010000228881836
2012-06-04,5.710000038146973
2012-06-05,5.730000019073486
2012-06-06,6.170000076293945
2012-06-07,6.03000020980835
2012-06-08,6.050000190734863
2012-06-11,5.550000190734863
2012-06-12,4.980000019073486
2012-06-13,5.050000190734863
2012-06-14,5.03000020980835
2012-06-15,5.559999942779541
2012-06-18,5.78000020980835
2012-06-19,5.96999979019165
2012-06-20,5.889999866485596
2012-06-21,5.71999979019165
2012-06-22,6.0
2012-06-25,6.070000171661377
2012-06-26,5.769999980926514
2012-06-27,5.630000114440918
2012-06-28,5.380000114440918
2012-06-29,5.440000057220459
2012-07-02,5.570000171661377
2012-07-03,5.400000095367432
2012-07-05,5.440000057220459
2012-07-06,5.360000133514404
2012-07-09,5.239999771118164
2012-07-10,5.010000228881836
2012-07-11,4.949999809265137
2012-07-12,5.019999980926514
2012-07-13,4.900000095367432
2012-07-16,4.829999923706055
2012-07-17,4.579999923706055
2012-07-18,4.610000133514404
2012-07-19,4.559999942779541
2012-07-20,4.800000190734863
2012-07-23,5.090000152587891
2012-07-24,4.920000076293945
2012-07-25,5.079999923706055
2012-07-26,3.180000066757202
2012-07-27,3.0899999141693115
2012-07-30,3.009999990463257
2012-07-31,2.950000047683716
2012-08-01,2.809999942779541
2012-08-02,2.700000047683716
2012-08-03,2.7200000286102295
2012-08-06,2.940000057220459
2012-08-07,3.009999990463257
2012-08-08,2.950000047683716
2012-08-09,3.009999990463257
2012-08-10,2.950000047683716
2012-08-13,2.930000066757202
2012-08-14,3.0199999809265137
2012-08-15,3.059999942779541
2012-08-16,3.0
2012-08-17,3.0
2012-08-20,2.990000009536743
