Date,Settle
1999-12-31,41.15625
2000-01-03,43.5
2000-01-04,41.46875
2000-01-05,41.8125
2000-01-06,39.375
2000-01-07,41.0
2000-01-10,42.875
2000-01-11,44.84375
2000-01-12,45.625
2000-01-13,45.53125
2000-01-14,51.53125
2000-01-18,51.0625
2000-01-19,50.03125
2000-01-20,47.8125
2000-01-21,48.96875
2000-01-24,49.40625
2000-01-25,50.78125
2000-01-26,48.25
2000-01-27,49.0625
2000-01-28,47.0
2000-01-31,49.46875
2000-02-01,50.71875
2000-02-02,50.03125
2000-02-03,52.09375
2000-02-04,52.375
2000-02-07,53.96875
2000-02-08,54.40625
2000-02-09,52.3125
2000-02-10,53.8125
2000-02-11,52.9375
2000-02-14,54.9375
2000-02-15,56.0
2000-02-16,53.59375
2000-02-17,55.0
2000-02-18,52.6875
2000-02-22,53.375
2000-02-23,54.53125
2000-02-24,57.125
2000-02-25,56.625
2000-02-28,56.1875
2000-02-29,56.5
2000-03-01,57.9375
2000-03-02,57.875
2000-03-03,59.625
2000-03-06,58.6875
2000-03-07,57.875
2000-03-08,57.46875
2000-03-09,59.1875
2000-03-10,60.09375
2000-03-13,61.0625
2000-03-14,58.9375
2000-03-15,60.09375
2000-03-16,62.53125
2000-03-17,64.9375
2000-03-20,67.5
2000-03-21,69.21875
2000-03-22,72.03125
2000-03-23,71.3125
2000-03-24,69.53125
2000-03-27,71.34375
2000-03-28,67.84375
2000-03-29,65.9375
2000-03-30,63.5
2000-03-31,65.96875
2000-04-03,65.3125
2000-04-04,66.375
2000-04-05,64.9375
2000-04-06,64.90625
2000-04-07,68.40625
2000-04-10,65.5625
2000-04-11,65.375
2000-04-12,60.9375
2000-04-13,60.5625
2000-04-14,55.25
2000-04-17,61.5
2000-04-18,64.5
2000-04-19,59.53125
2000-04-20,57.6875
2000-04-24,58.0625
2000-04-25,62.5
2000-04-26,60.40625
2000-04-27,62.65625
2000-04-28,63.40625
2000-05-01,63.5625
2000-05-02,60.59375
2000-05-03,59.53125
2000-05-04,59.78125
2000-05-05,61.6875
2000-05-08,58.8125
2000-05-09,58.46875
2000-05-10,53.03125
2000-05-11,57.78125
2000-05-12,57.5
2000-05-15,59.0625
2000-05-16,60.9375
2000-05-17,61.59375
2000-05-18,61.96875
2000-05-19,58.9375
2000-05-22,59.1875
2000-05-23,54.9375
2000-05-24,58.6875
2000-05-25,57.59375
2000-05-26,58.78125
2000-05-30,62.875
2000-05-31,62.34375
2000-06-01,64.84375
2000-06-02,67.09375
2000-06-05,66.28125
2000-06-06,64.78125
2000-06-07,64.46875
2000-06-08,63.09375
2000-06-09,63.53125
2000-06-12,62.53125
2000-06-13,65.75
2000-06-14,63.21875
2000-06-15,64.125
2000-06-16,63.03125
2000-06-19,68.25
2000-06-20,69.15625
2000-06-21,69.5
2000-06-22,67.03125
2000-06-23,67.1875
2000-06-26,67.09375
2000-06-27,65.6875
2000-06-28,66.1875
2000-06-29,65.875
2000-06-30,66.84375
2000-07-03,68.4375
2000-07-05,65.8125
2000-07-06,68.3125
2000-07-07,69.65625
2000-07-10,68.90625
2000-07-11,69.40625
2000-07-12,70.59375
2000-07-13,71.59375
2000-07-14,73.34375
2000-07-17,73.15625
2000-07-18,71.5
2000-07-19,69.0625
2000-07-20,71.34375
2000-07-21,69.09375
2000-07-24,69.0
2000-07-25,70.4375
2000-07-26,69.5
2000-07-27,68.5
2000-07-28,64.5625
2000-07-31,66.75
2000-08-01,64.625
2000-08-02,63.3125
2000-08-03,65.0625
2000-08-04,62.5625
2000-08-07,62.9375
2000-08-08,61.625
2000-08-09,63.5625
2000-08-10,62.0
2000-08-11,63.8125
2000-08-14,66.9375
2000-08-15,67.875
2000-08-16,68.0625
2000-08-17,70.0625
2000-08-18,70.5625
2000-08-21,72.0625
2000-08-22,72.125
2000-08-23,74.625
2000-08-24,74.25
2000-08-25,72.9375
2000-08-28,73.875
2000-08-29,74.0625
2000-08-30,73.5
2000-08-31,74.875
2000-09-01,73.9375
2000-09-05,69.25
2000-09-06,65.703125
2000-09-07,67.4375
2000-09-08,65.375
2000-09-11,64.6875
2000-09-12,64.9375
2000-09-13,61.25
2000-09-14,59.625
2000-09-15,57.515625
2000-09-18,55.8125
2000-09-19,60.375
2000-09-20,63.0625
2000-09-21,61.484375
2000-09-22,47.9375
2000-09-25,45.375
2000-09-26,43.3125
2000-09-27,43.875
2000-09-28,44.4375
2000-09-29,41.5625
2000-10-02,40.125
2000-10-03,40.3125
2000-10-04,42.0
2000-10-05,41.0
2000-10-06,39.9375
2000-10-09,39.0625
2000-10-10,37.5625
2000-10-11,35.375
2000-10-12,37.125
2000-10-13,40.375
2000-10-16,35.6875
2000-10-17,36.1875
2000-10-18,38.1875
2000-10-19,41.9375
2000-10-20,43.0625
2000-10-23,43.3125
2000-10-24,42.0
2000-10-25,41.3125
2000-10-26,44.6875
2000-10-27,46.375
2000-10-30,45.0
2000-10-31,45.0
2000-11-01,44.875
2000-11-02,46.6875
2000-11-03,45.9375
2000-11-06,46.5625
2000-11-07,46.1875
2000-11-08,42.6875
2000-11-09,41.375
2000-11-10,37.0
2000-11-13,38.1875
2000-11-14,40.9375
2000-11-15,41.5
2000-11-16,40.0
2000-11-17,41.5
2000-11-20,41.125
2000-11-21,42.625
2000-11-22,41.1875
2000-11-24,43.9375
2000-11-27,43.9375
2000-11-28,42.03125
2000-11-29,42.75
2000-11-30,38.0625
2000-12-01,34.125
2000-12-04,32.9375
2000-12-05,36.0
2000-12-06,31.75
2000-12-07,32.3125
2000-12-08,34.0
2000-12-11,37.4375
2000-12-12,36.5
2000-12-13,35.5
2000-12-14,35.125
2000-12-15,32.4375
2000-12-18,33.25
2000-12-19,33.4375
2000-12-20,31.9375
2000-12-21,33.125
2000-12-22,32.9375
2000-12-26,32.875
2000-12-27,32.5625
2000-12-28,30.9375
2000-12-29,30.0625
2001-01-02,31.0625
2001-01-03,34.234375
2001-01-04,33.796875
2001-01-05,32.0625
2001-01-08,31.9375
2001-01-09,32.25
2001-01-10,33.0
2001-01-11,33.375
2001-01-12,32.125
2001-01-16,31.375
2001-01-17,30.5
2001-01-18,32.1875
2001-01-19,33.5625
2001-01-22,33.375
2001-01-23,35.375
2001-01-24,36.25
2001-01-25,34.5
2001-01-26,35.875
2001-01-29,37.0625
2001-01-30,37.0
2001-01-31,37.0
2001-02-01,37.8125
2001-02-02,35.6875
2001-02-05,34.6875
2001-02-06,35.4375
2001-02-07,34.9375
2001-02-08,34.625
2001-02-09,33.5
2001-02-12,34.5625
2001-02-13,32.4375
2001-02-14,34.125
2001-02-15,35.8125
2001-02-16,34.375
2001-02-20,31.4375
2001-02-21,30.75
2001-02-22,30.0
2001-02-23,29.9375
