Date,Settle
1999-12-31,7.363047122955322
2000-01-03,7.232563018798828
2000-01-04,6.952952861785889
2000-01-05,7.139358997344971
2000-01-06,7.903625011444092
2000-01-07,8.127312660217285
2000-01-10,7.71721887588501
2000-01-11,7.810421943664551
2000-01-12,7.735858917236328
2000-01-13,7.754499912261963
2000-01-14,7.754499912261963
2000-01-18,7.884984016418457
2000-01-19,7.95954704284668
2000-01-20,7.679937839508057
2000-01-21,7.940906047821045
2000-01-24,7.568093776702881
2000-01-25,7.400328159332275
2000-01-26,7.456250190734863
2000-01-27,7.269844055175781
2000-01-28,7.3444061279296875
2000-01-31,7.661296844482422
2000-02-01,7.363047122955322
2000-02-02,7.624015808105469
2000-02-03,7.474891185760498
2000-02-04,7.307125091552734
2000-02-07,7.456250190734863
2000-02-08,7.2884840965271
2000-02-09,6.971593856811523
2000-02-10,7.139358997344971
2000-02-11,6.859749794006348
2000-02-14,6.971593856811523
2000-02-15,7.139358997344971
2000-02-16,7.2884840965271
2000-02-17,7.2512030601501465
2000-02-18,6.93431282043457
2000-02-22,6.859749794006348
2000-02-23,6.542859077453613
2000-02-24,6.431015968322754
2000-02-25,6.337812900543213
2000-02-28,6.356452941894531
2000-02-29,6.449656009674072
2000-03-01,6.654703140258789
2000-03-02,7.027515888214111
2000-03-03,6.9156718254089355
2000-03-06,6.897030830383301
2000-03-07,7.381688117980957
2000-03-08,7.325766086578369
2000-03-09,7.400328159332275
2000-03-10,7.456250190734863
2000-03-13,7.456250190734863
2000-03-14,7.363047122955322
2000-03-15,7.586733818054199
2000-03-16,7.735858917236328
2000-03-17,7.2512030601501465
2000-03-20,7.195281028747559
2000-03-21,7.307125091552734
2000-03-22,7.139358997344971
2000-03-23,6.7851881980896
2000-03-24,6.7851881980896
2000-03-27,6.93431282043457
2000-03-28,6.822469234466553
2000-03-29,7.120718955993652
2000-03-30,7.530813217163086
2000-03-31,7.773140907287598
2000-04-03,7.698577880859375
2000-04-04,7.530813217163086
2000-04-05,7.2512030601501465
2000-04-06,7.363047122955322
2000-04-07,7.325766086578369
2000-04-10,7.120718955993652
2000-04-11,7.232563018798828
2000-04-12,7.624015808105469
2000-04-13,7.512172222137451
2000-04-14,7.2512030601501465
2000-04-17,7.04615592956543
2000-04-18,7.139358997344971
2000-04-19,7.586733818054199
2000-04-20,7.0647969245910645
2000-04-24,7.04615592956543
2000-04-25,7.269844055175781
2000-04-26,7.17664098739624
2000-04-27,7.232563018798828
2000-04-28,6.93431282043457
2000-05-01,6.897030830383301
2000-05-02,7.120718955993652
2000-05-03,6.859749794006348
2000-05-04,6.952952861785889
2000-05-05,7.0647969245910645
2000-05-08,7.195281028747559
2000-05-09,7.04615592956543
2000-05-10,6.971593856811523
2000-05-11,7.381688117980957
2000-05-12,7.456250190734863
2000-05-15,7.642655849456787
2000-05-16,7.474891185760498
2000-05-17,7.71721887588501
2000-05-18,7.568093776702881
2000-05-19,7.568093776702881
2000-05-22,7.474891185760498
2000-05-23,7.474891185760498
2000-05-24,7.530813217163086
2000-05-25,7.325766086578369
2000-05-26,7.71721887588501
2000-05-30,7.679937839508057
2000-05-31,8.108672142028809
2000-06-01,8.090030670166016
2000-06-02,7.847702980041504
2000-06-05,7.71721887588501
2000-06-06,7.9875078201293945
2000-06-07,7.8290629386901855
2000-06-08,8.034109115600586
2000-06-09,7.940906047821045
2000-06-12,8.313718795776367
2000-06-13,8.276437759399414
2000-06-14,8.50012493133545
2000-06-15,8.052749633789062
2000-06-16,8.35099983215332
2000-06-19,8.108672142028809
2000-06-20,8.108672142028809
2000-06-21,8.239155769348145
2000-06-22,8.108672142028809
2000-06-23,8.108672142028809
2000-06-26,8.034109115600586
2000-06-27,7.884984016418457
2000-06-28,7.819742202758789
2000-06-29,7.922266006469727
2000-06-30,7.474891185760498
2000-07-03,7.679937839508057
2000-07-05,7.307125091552734
2000-07-06,7.325766086578369
2000-07-07,7.3444061279296875
2000-07-10,7.530813217163086
2000-07-11,7.754499912261963
2000-07-12,7.586733818054199
2000-07-13,7.549452781677246
2000-07-14,7.679937839508057
2000-07-17,7.586733818054199
2000-07-18,7.624015808105469
2000-07-19,7.624015808105469
2000-07-20,7.586733818054199
2000-07-21,7.325766086578369
2000-07-24,7.1579999923706055
2000-07-25,7.102077960968018
2000-07-26,7.0647969245910645
2000-07-27,7.381688117980957
2000-07-28,7.325766086578369
2000-07-31,7.2884840965271
2000-08-01,7.307125091552734
2000-08-02,7.493531227111816
2000-08-03,7.679937839508057
2000-08-04,7.698577880859375
2000-08-07,7.703238010406494
2000-08-08,7.624015808105469
2000-08-09,7.773140907287598
2000-08-10,7.964207172393799
2000-08-11,7.884984016418457
2000-08-14,7.922266006469727
2000-08-15,7.922266006469727
2000-08-16,8.090030670166016
2000-08-17,8.257797241210938
2000-08-18,8.169254302978516
2000-08-21,8.127312660217285
2000-08-22,8.239155769348145
2000-08-23,8.369641304016113
2000-08-24,7.95954704284668
2000-08-25,8.127312660217285
2000-08-28,8.01546859741211
2000-08-29,8.262456893920898
2000-08-30,8.141292572021484
2000-08-31,8.178573608398438
2000-09-01,8.220516204833984
2000-09-05,8.327698707580566
2000-09-06,8.556047439575195
2000-09-07,8.462843894958496
2000-09-08,8.462843894958496
2000-09-11,8.714491844177246
2000-09-12,8.630608558654785
2000-09-13,8.406922340393066
2000-09-14,8.369641304016113
2000-09-15,8.686531066894531
2000-09-18,8.672551155090332
2000-09-19,8.425562858581543
2000-09-20,8.462843894958496
2000-09-21,8.29507827758789
2000-09-22,8.085371017456055
