date,t,cp_location,cp_location_norm,cp_score
2000-06-30,126,nan,nan,nan
2000-07-03,127,55.979567278328005,0.5636542279497777,0.7078272078704162
2000-07-05,128,52.978832584886106,0.595406090596142,0.7605293397441092
2000-07-06,129,61.252773255417424,0.5376764027347823,0.7847257309882147
2000-07-07,130,61.058593082023044,0.5471540231585473,0.7921735432981422
2000-07-10,131,60.89263289627188,0.5564076754264137,0.7944396055980703
2000-07-11,132,65.35917298844714,0.5288954524726417,0.7636876832008239
2000-07-12,133,65.17546936299104,0.5382899256905473,0.7550379513213739
2000-07-13,134,41.562045628746496,0.733634558502012,0.6696467988613843
2000-07-14,135,41.51834704685086,0.7419178805805487,0.6600481762773381
2000-07-17,136,64.84284911029499,0.5647392927754366,0.7426992804541691
2000-07-18,137,85.9907127291675,0.40483561326057543,0.9799676731513325
2000-07-19,138,93.86739093855199,0.35025880207498417,0.9882209686474676
2000-07-20,139,106.97956529520948,0.2541304341650041,0.9991245407939218
2000-07-21,140,75.67912944127758,0.5104830996724001,0.9077197098560196
2000-07-24,141,75.67253388492352,0.5184719532942578,0.9263814540299148
2000-07-25,142,106.9872774663423,0.27787875026712455,0.9989302056743831
2000-07-26,143,93.52959894080739,0.39262223062851276,0.9905320372230584
2000-07-27,144,106.97065425953106,0.2938836963529281,0.9994651513163051
2000-07-28,145,79.81050307515821,0.5173769597209666,0.9856654740284769
2000-07-31,146,93.82396881016037,0.4140954856336479,0.9881757400061221
2000-08-01,147,93.99930234092443,0.42064045761171087,0.9880514586990868
2000-08-02,148,93.99716389177152,0.42859393736689266,0.99122126554273
2000-08-03,149,79.95962370809671,0.5479394943801849,0.9882124722459049
2000-08-04,150,79.76592629402055,0.5574132833807893,0.9904412042968013
2000-08-07,151,93.5205169656362,0.45618637328860157,0.995796831467358
2000-08-08,152,106.97150067076528,0.35736904229551364,0.9997811756509934
2000-08-09,153,79.80909899006619,0.5808801667455065,0.9956300650389331
2000-08-10,154,106.96933899010227,0.3732592143642677,0.9998617678694168
2000-08-11,155,106.9406698756865,0.38142325495486906,0.999917932760482
2000-08-14,156,93.19616673042447,0.49844312118710743,0.9984997019002214
2000-08-15,157,93.38229451401483,0.5049024244919458,0.9990350985531998
2000-08-16,158,93.80726929269557,0.5094661167246384,0.9993714489171011
2000-08-17,159,93.4099832195437,0.5205556887337801,0.9994078646929794
2000-08-18,160,93.3826783198778,0.5287089022231921,0.9996180700294667
2000-08-21,161,106.9468245907197,0.4289934556292087,0.9999838910966254
2000-08-22,162,106.66283428458637,0.43918385488423517,0.9999912087150158
2000-08-23,163,93.36063710138205,0.5526933563382377,0.9998515381409963
2000-08-24,164,106.62265563886248,0.4553757488979168,0.9999960540084913
2000-08-25,165,85.74701321616071,0.6289919586018992,0.999849602847739
2000-08-28,166,106.61968003916596,0.47127238064154003,0.9999985140113546
2000-08-29,167,106.61625979699853,0.4792360333571545,0.999999208593876
2000-08-30,168,106.61559396288918,0.4871778256913557,0.9999993981556696
2000-08-31,169,106.38361173178299,0.49695546244616673,0.9999993908858794
2000-09-01,170,106.63020641208634,0.5029348697453465,0.999999624623082
2000-09-05,171,106.62233427938898,0.5109338549254843,0.9999997241417122
2000-09-06,172,106.40884755608296,0.5205647019358495,0.9999996158408032
2000-09-07,173,106.38203344550166,0.5287140202737963,0.9999997556068553
2000-09-08,174,106.34036788028638,0.5369812072993144,0.9999996786547853
2000-09-11,175,106.41471735085338,0.5443276400725923,0.9999998326662884
2000-09-12,176,106.39703566469778,0.5524044788516049,0.9999998791371507
2000-09-13,177,106.32570362110818,0.560907114118189,0.9999999198317393
2000-09-14,178,106.31281683708661,0.5689458981183602,0.9999999288523597
2000-09-15,179,106.97379028415807,0.5716365850463645,0.9999967331103845
2000-09-18,180,106.98398916208944,0.5794921495072266,0.9999977354742349
2000-09-19,181,106.5044856322869,0.591234241013596,0.9999982523079908
2000-09-20,182,106.98166815050085,0.595383586107136,0.9999983454894711
2000-09-21,183,106.96832098859315,0.6034260239000544,0.9999982043460669
2000-09-22,184,106.98993657468264,0.6111909795660108,0.9999962122863773
2000-09-25,185,130.96917302547791,0.4288160870993816,0.9998464382225137
2000-09-26,186,106.99270903579674,0.627041991779391,0.999997750714629
2000-09-27,187,106.44013077219452,0.6393640414905196,0.9999985403698473
2000-09-28,188,106.42303971819527,0.647436192712736,0.9999987668901228
2000-09-29,189,106.38643492745447,0.6556632148614724,0.999998824224931
2000-10-02,190,106.39738264371786,0.6635128361609693,0.9999992721770175
2000-10-03,191,130.92919134788065,0.47675244961999486,0.9999500117098202
2000-10-04,192,130.8691837121992,0.4851652086333397,0.9999618518549386
2000-10-05,193,140.99160068600645,0.41276507392058376,0.9998202247571106
2000-10-06,194,80.57801412054454,0.9001744911067894,0.999999669037829
2000-10-09,195,69.00141734041016,0.999988751266586,0.9999998572517173
2000-10-10,196,106.3548701320669,0.7114692846661357,0.9999997967399259
2000-10-11,197,106.29986579399412,0.7198423349683006,0.9999998846226937
2000-10-12,198,106.3042287647531,0.7277442161527531,0.9999992439902575
2000-10-13,199,79.6720643606005,0.9470471082492024,0.9999962969705728
2000-10-16,200,106.50359649321126,0.7420349484665772,0.9994374966763723
2000-10-17,201,106.99027246166845,0.746108948716917,0.9965175191706052
2000-10-18,202,106.91637647797596,0.7546319327144765,0.9939982954189893
2000-10-19,203,141.8336375519551,0.48544732101622945,0.6792101378995445
2000-10-20,204,141.80404007425955,0.4936187295693687,0.6988175007105952
2000-10-23,205,140.98179798666558,0.508080968359797,0.6896107721943737
