date,t,cp_location,cp_location_norm,cp_score
2000-06-30,126,NA,NA,NA
2000-07-03,127,67.00994825355545,0.47611152179717897,0.9997172077950763
2000-07-05,128,67.00998178687777,0.48404776359620816,0.999544027939165
2000-07-06,129,119.33755878653375,0.07668604137671628,0.9999999999999852
2000-07-07,130,119.013813375032,0.08719195734101587,0.999999999999994
2000-07-10,131,119.09287008972083,0.09450103103396164,0.9999999999999897
2000-07-11,132,119.3743855090711,0.1002032896105468,0.999999999999981
2000-07-12,133,119.46828680478212,0.10739454916839583,0.99999999999994
2000-07-13,134,119.45486039328955,0.11543761592627341,0.9999999999998263
2000-07-14,135,119.44435143369968,0.12345752830397079,0.9999999999993354
2000-07-17,136,119.75316551957414,0.12894313079703065,0.9999999999995376
2000-07-18,137,119.26557354165395,0.14074941633607976,0.999999999998761
2000-07-19,138,119.42106516765732,0.14745186374875144,0.999999999996639
2000-07-20,139,119.2100436890369,0.15706314532510401,0.9999999999996001
2000-07-21,140,119.10956550923507,0.16579709913305501,0.9999999999991385
2000-07-24,141,119.1604877000724,0.17332946269783814,0.9999999999975668
2000-07-25,142,119.2084124256771,0.1808856156692294,0.9999999999987341
2000-07-26,143,119.43220660653213,0.18704597931323702,0.9999999999956374
2000-07-27,144,119.68208501495647,0.19299932527812325,0.9999999999924032
2000-07-28,145,119.80489297339722,0.19996116687779988,0.9999999999890391
2000-07-31,146,119.38755845707534,0.21120985351527505,0.9999999999838487
2000-08-01,147,119.41787127982693,0.2189057834934371,0.9999999999419884
2000-08-02,148,119.3792082172045,0.22714914113329757,0.9999999999103728
2000-08-03,149,119.04511275807992,0.23773720033269902,0.9999999997891008
2000-08-04,150,119.45624994287586,0.2424107147390805,0.9999999999181444
2000-08-07,151,119.21206817579063,0.25228517320801086,0.9999999998157841
2000-08-08,152,119.4288206652949,0.2585014232913104,0.9999999996873898
2000-08-09,153,119.41026746744744,0.2665851788297822,0.9999999993756205
2000-08-10,154,119.79553290827899,0.2714640245374684,0.9999999990307967
2000-08-11,155,119.20652668557706,0.2840751850351027,0.999999998606344
2000-08-14,156,119.2713617043304,0.2914971293307111,0.999999998033903
2000-08-15,157,119.2882842448185,0.2992993313903294,0.9999999957981133
2000-08-16,158,119.44836205430931,0.30596538052135464,0.9999999926540365
2000-08-17,159,119.59006743406653,0.3127772425867736,0.9999999869236216
2000-08-18,160,119.54205322327428,0.32109481568829934,0.9999999850753334
2000-08-21,161,119.30182002470487,0.33093793631186613,0.9999999842998933
2000-08-22,162,119.43111542632737,0.3378482902672431,0.9999999688459847
