date,t,cp_location,cp_location_norm,cp_score
2000-06-30,126,NA,NA,NA
2000-07-03,127,58.484969540650404,0.5437700830107111,0.9460201765633252
2000-07-05,128,74.89611054556005,0.4214594401146028,0.950793852388056
2000-07-06,129,67.24347521134406,0.49013114911631694,0.9370160686153349
2000-07-07,130,67.19942227966342,0.49841728349473474,0.9516541282641886
2000-07-10,131,52.99543587298301,0.6190838422779126,0.9685439169991849
2000-07-11,132,67.08804757864388,0.5151742255663184,0.9609688323169071
2000-07-12,133,46.18126063962176,0.6890376139712558,0.9843217546500437
2000-07-13,134,58.32585676338424,0.6005884383858394,0.9698443390448921
2000-07-14,135,46.19078136951695,0.7048350684958973,0.9808527335010272
2000-07-17,136,67.02902398665798,0.5473886985185875,0.9586759033071767
2000-07-18,137,90.97261189934505,0.3652967309575789,0.9769572896464065
2000-07-19,138,81.20902472966742,0.4507220259550205,0.9716715888985519
2000-07-20,139,79.33840922700648,0.47350468867455175,0.9807753062465655
2000-07-21,140,46.02026546572506,0.7458709090021821,0.9921977098467365
2000-07-24,141,66.86074451526909,0.5884067895613564,0.9797500881236376
2000-07-25,142,84.9758292148312,0.45257278400927625,0.984188288167971
2000-07-26,143,117.32808159685425,0.20374538415195043,0.9122615371184779
2000-07-27,144,81.13506683328133,0.49892804100570376,0.9877828642243012
2000-07-28,145,90.99698219610707,0.42859537939597564,0.9953285780016712
2000-07-31,146,66.63948426098091,0.629845363008088,0.9894637517952191
2000-08-01,147,81.15781103925879,0.5225570552439779,0.9859776190015508
2000-08-02,148,81.00113310531367,0.5317370388467169,0.987337808558154
2000-08-03,149,90.99556506631144,0.46035265820387744,0.99617062692935
2000-08-04,150,84.991542094924,0.5159401421037778,0.9933445203112159
2000-08-07,151,81.09239213622533,0.5548222846331323,0.9946430142674912
2000-08-08,152,73.99834541724374,0.6190607506567957,0.9951498113000206
2000-08-09,153,90.89302268951367,0.4929125183371931,0.9972047916371526
2000-08-10,154,90.89783688930419,0.5008108183388557,0.9980138133708318
2000-08-11,155,79.48814163351915,0.5993004632260385,0.9978846791918649
2000-08-14,156,90.99820908047747,0.5158872295200201,0.9989502330979864
2000-08-15,157,81.01016385496607,0.6030939376589994,0.997921432427543
2000-08-16,158,90.99118928519104,0.5318159580540394,0.9995103318163673
2000-08-17,159,90.97724050349925,0.5398631706071488,0.9990316806317324
